	num_ancestors	num_children	a/(a+c)	frecuencia relativa	c/(a+c)	exp(-c)	log(1+a)
HP:0001626	2.0	1388.0	0.0014388489208633094	0.5434207850315232	0.9985611510791367	0.0	0.47712125471966244
HP:0001627	4.0	308.0	0.01282051282051282	0.2999796623957698	0.9871794871794872	1.72702877557863e-134	0.6989700043360189
HP:0001629	8.0	9.0	0.47058823529411764	0.10229814927801505	0.5294117647058824	0.00012340980408667956	0.9542425094393249
HP:0001631	8.0	6.0	0.5714285714285714	0.1004677648972951	0.42857142857142855	0.0024787521766663585	0.9542425094393249
HP:0001633	7.0	18.0	0.28	0.030303030303030304	0.72	1.522997974471263e-08	0.9030899869919435
HP:0001634	8.0	1.0	0.8888888888888888	0.023998372991661583	0.1111111111111111	0.3678794411714424	0.9542425094393249
HP:0001635	4.0	2.0	0.6666666666666666	0.0508440105755542	0.3333333333333333	0.13533528323661267	0.6989700043360189
HP:0001636	13.0	6.0	0.6842105263157895	0.037014439699003455	0.3157894736842105	0.0024787521766663585	1.146128035678238
HP:0001637	5.0	41.0	0.10869565217391304	0.11450071181614806	0.8913043478260869	1.5628821893349888e-18	0.7781512503836436
HP:0001638	6.0	14.0	0.3	0.1090095586739882	0.7	8.315287191035679e-07	0.8450980400142568
HP:0001639	7.0	3.0	0.7	0.059589180394549524	0.3	0.04978706836786394	0.9030899869919435
HP:0001640	5.0	0.0	1.0	0.02603213341468375	0.0	1.0	0.7781512503836436
HP:0001641	6.0	8.0	0.42857142857142855	0.011795810453528574	0.5714285714285714	0.0003354626279025118	0.8450980400142568
HP:0001642	6.0	3.0	0.6666666666666666	0.02725238966849705	0.3333333333333333	0.04978706836786394	0.8450980400142568
HP:0001643	9.0	3.0	0.75	0.0726052471018914	0.25	0.04978706836786394	1.0
HP:0001644	7.0	0.0	1.0	0.03477730323367907	0.0	1.0	0.9030899869919435
HP:0001645	9.0	0.0	1.0	0.02277811673784828	0.0	1.0	1.0
HP:0001646	6.0	18.0	0.25	0.03498067927598129	0.75	1.522997974471263e-08	0.8450980400142568
HP:0001647	8.0	6.0	0.5714285714285714	0.022574740695546065	0.42857142857142855	0.0024787521766663585	0.9542425094393249
HP:0001648	7.0	0.0	1.0	0.002847264592231035	0.0	1.0	0.9030899869919435
HP:0001649	7.0	27.0	0.20588235294117646	0.027455765710799267	0.7941176470588235	1.8795288165390832e-12	0.9030899869919435
HP:0001650	6.0	0.0	1.0	0.011795810453528574	0.0	1.0	0.8450980400142568
HP:0001651	6.0	1.0	0.8571428571428571	0.02867602196461257	0.14285714285714285	0.3678794411714424	0.8450980400142568
HP:0001653	8.0	0.0	1.0	0.0327435428106569	0.0	1.0	0.9542425094393249
HP:0001654	5.0	64.0	0.07246376811594203	0.07077486272117145	0.927536231884058	1.6038108905486377e-28	0.7781512503836436
HP:0001655	9.0	0.0	1.0	0.02359162090705715	0.0	1.0	1.0
HP:0001657	7.0	1.0	0.875	0.010982306284319707	0.125	0.3678794411714424	0.9030899869919435
HP:0001658	5.0	0.0	1.0	0.018100467764897293	0.0	1.0	0.7781512503836436
HP:0001659	6.0	0.0	1.0	0.020134228187919462	0.0	1.0	0.8450980400142568
HP:0001660	9.0	4.0	0.6923076923076923	0.00508440105755542	0.3076923076923077	0.01831563888873418	1.0
HP:0001662	6.0	1.0	0.8571428571428571	0.018100467764897293	0.14285714285714285	0.3678794411714424	0.8450980400142568
HP:0001663	7.0	0.0	1.0	0.01077893024201749	0.0	1.0	0.9030899869919435
HP:0001664	7.0	0.0	1.0	0.00508440105755542	0.0	1.0	0.9030899869919435
HP:0001667	8.0	0.0	1.0	0.005491153142159854	0.0	1.0	0.9542425094393249
HP:0001669	12.0	2.0	0.8571428571428571	0.016676835468781778	0.14285714285714285	0.13533528323661267	1.1139433523068367
HP:0001670	8.0	0.0	1.0	0.0024405125076266015	0.0	1.0	0.9542425094393249
HP:0001671	5.0	30.0	0.14285714285714285	0.15232865568436038	0.8571428571428571	9.357622968840175e-14	0.7781512503836436
HP:0001674	7.0	0.0	1.0	0.0036607687614399025	0.0	1.0	0.9030899869919435
HP:0001677	12.0	3.0	0.8	0.010575554199715273	0.2	0.04978706836786394	1.1139433523068367
HP:0001678	8.0	9.0	0.47058823529411764	0.018507219849501728	0.5294117647058824	0.00012340980408667956	0.9542425094393249
HP:0001679	9.0	86.0	0.09473684210526316	0.07565588773642465	0.9052631578947369	4.4737793061811207e-38	1.0
HP:0001680	10.0	7.0	0.5882352941176471	0.0278625177954037	0.4117647058823529	0.0009118819655545162	1.0413926851582251
HP:0001681	4.0	0.0	1.0	0.007524913565182021	0.0	1.0	0.6989700043360189
HP:0001682	8.0	2.0	0.8	0.004270896888346553	0.2	0.13533528323661267	0.9542425094393249
HP:0001683	6.0	5.0	0.5454545454545454	NaN	0.45454545454545453	0.006737946999085467	0.8450980400142568
HP:0001684	9.0	0.0	1.0	0.007321537522879805	0.0	1.0	1.0
HP:0001685	6.0	2.0	0.75	0.0036607687614399025	0.25	0.13533528323661267	0.8450980400142568
HP:0001686	3.0	0.0	1.0	0.0012202562538133007	0.0	1.0	0.6020599913279624
HP:0001688	8.0	0.0	1.0	0.006101281269066504	0.0	1.0	0.9542425094393249
HP:0001691	9.0	0.0	1.0	NaN	0.0	1.0	1.0
HP:0001692	7.0	10.0	0.4117647058823529	0.016676835468781778	0.5882352941176471	4.5399929762484854e-05	0.9030899869919435
HP:0001693	5.0	3.0	0.625	NaN	0.375	0.04978706836786394	0.7781512503836436
HP:0001694	6.0	0.0	1.0	0.0008135041692088672	0.0	1.0	0.8450980400142568
HP:0001695	6.0	2.0	0.75	0.030303030303030304	0.25	0.13533528323661267	0.8450980400142568
HP:0001696	8.0	0.0	1.0	0.02481187716087045	0.0	1.0	0.9542425094393249
HP:0001697	5.0	18.0	0.21739130434782608	NaN	0.782608695652174	1.522997974471263e-08	0.7781512503836436
HP:0001698	6.0	3.0	0.6666666666666666	0.008948545861297539	0.3333333333333333	0.04978706836786394	0.8450980400142568
HP:0001699	3.0	2.0	0.6	0.02603213341468375	0.4	0.13533528323661267	0.6020599913279624
HP:0001700	6.0	0.0	1.0	0.0008135041692088672	0.0	1.0	0.8450980400142568
HP:0001701	11.0	1.0	0.9166666666666666	0.007931665649786455	0.08333333333333333	0.3678794411714424	1.0791812460476249
HP:0001702	7.0	12.0	0.3684210526315789	0.008948545861297539	0.631578947368421	6.14421235332821e-06	0.9030899869919435
HP:0001704	8.0	0.0	1.0	0.0026438885499288182	0.0	1.0	0.9542425094393249
HP:0001705	6.0	0.0	1.0	0.0006101281269066504	0.0	1.0	0.8450980400142568
HP:0001706	6.0	0.0	1.0	0.0016270083384177345	0.0	1.0	0.8450980400142568
HP:0001707	6.0	7.0	0.46153846153846156	0.013016066707341876	0.5384615384615384	0.0009118819655545162	0.8450980400142568
HP:0001708	6.0	0.0	1.0	0.0036607687614399025	0.0	1.0	0.8450980400142568
HP:0001709	9.0	2.0	0.8181818181818182	0.0022371364653243847	0.18181818181818182	0.13533528323661267	1.0
HP:0001710	12.0	16.0	0.42857142857142855	0.05226764287166972	0.5714285714285714	1.1253517471925912e-07	1.1139433523068367
HP:0001711	6.0	14.0	0.3	0.0266422615415904	0.7	8.315287191035679e-07	0.8450980400142568
HP:0001712	8.0	1.0	0.8888888888888888	0.021761236526337196	0.1111111111111111	0.3678794411714424	0.9542425094393249
HP:0001713	5.0	53.0	0.08620689655172414	0.14256660565385398	0.9137931034482759	9.602680054508677e-24	0.7781512503836436
HP:0001714	6.0	4.0	0.6	0.03254016676835469	0.4	0.01831563888873418	0.8450980400142568
HP:0001716	8.0	0.0	1.0	0.006914785438275371	0.0	1.0	0.9542425094393249
HP:0001717	15.0	0.0	1.0	0.0008135041692088672	0.0	1.0	1.2041199826559248
HP:0001718	7.0	1.0	0.875	0.0044742729306487695	0.125	0.3678794411714424	0.9030899869919435
HP:0001719	14.0	8.0	0.6363636363636364	0.018100467764897293	0.36363636363636365	0.0003354626279025118	1.1760912590556813
HP:0001722	5.0	0.0	1.0	0.0012202562538133007	0.0	1.0	0.7781512503836436
HP:0001723	7.0	0.0	1.0	0.004677648972950987	0.0	1.0	0.9030899869919435
HP:0001727	5.0	0.0	1.0	0.0006101281269066504	0.0	1.0	0.7781512503836436
HP:0001730	6.0	1.0	0.8571428571428571	0.01138905836892414	0.14285714285714285	0.3678794411714424	0.8450980400142568
HP:0001732	4.0	47.0	0.0784313725490196	0.06508033353670938	0.9215686274509803	3.873997628687187e-21	0.6989700043360189
HP:0001733	10.0	4.0	0.7142857142857143	0.019524100061012812	0.2857142857142857	0.01831563888873418	1.0413926851582251
HP:0001734	6.0	0.0	1.0	0.00508440105755542	0.0	1.0	0.8450980400142568
HP:0001735	11.0	0.0	1.0	0.0016270083384177345	0.0	1.0	1.0791812460476249
HP:0001737	6.0	0.0	1.0	0.007118161480577588	0.0	1.0	0.8450980400142568
HP:0001738	7.0	0.0	1.0	0.01464307504575961	0.0	1.0	0.9030899869919435
HP:0001739	11.0	20.0	0.3548387096774194	0.04067520846044336	0.6451612903225806	2.061153622438558e-09	1.0791812460476249
HP:0001741	10.0	0.0	1.0	0.002033760423022168	0.0	1.0	1.0413926851582251
HP:0001742	6.0	0.0	1.0	0.011795810453528574	0.0	1.0	0.8450980400142568
HP:0001743	8.0	23.0	0.25806451612903225	0.12324588163514338	0.7419354838709677	1.026187963170189e-10	0.9542425094393249
HP:0001744	12.0	2.0	0.8571428571428571	0.09477323571283303	0.14285714285714285	0.13533528323661267	1.1139433523068367
HP:0001746	11.0	0.0	1.0	0.018100467764897293	0.0	1.0	1.0791812460476249
HP:0001747	11.0	0.0	1.0	0.007321537522879805	0.0	1.0	1.0791812460476249
HP:0001748	11.0	0.0	1.0	0.012812690665039659	0.0	1.0	1.0791812460476249
HP:0001750	6.0	6.0	0.5	0.002033760423022168	0.5	0.0024787521766663585	0.8450980400142568
HP:0001751	5.0	10.0	0.3333333333333333	0.03559080740288794	0.6666666666666666	4.5399929762484854e-05	0.7781512503836436
HP:0001756	6.0	1.0	0.8571428571428571	0.003254016676835469	0.14285714285714285	0.3678794411714424	0.8450980400142568
HP:0001757	8.0	0.0	1.0	0.0012202562538133007	0.0	1.0	0.9542425094393249
HP:0001760	4.0	909.0	0.004381161007667032	0.30303030303030304	0.9956188389923329	0.0	0.6989700043360189
HP:0001761	5.0	0.0	1.0	0.05897905226764287	0.0	1.0	0.7781512503836436
HP:0001762	7.0	2.0	0.7777777777777778	0.0726052471018914	0.2222222222222222	0.13533528323661267	0.9030899869919435
HP:0001763	5.0	1.0	0.8333333333333334	0.06955460646735814	0.16666666666666666	0.3678794411714424	0.7781512503836436
HP:0001765	14.0	0.0	1.0	0.010575554199715273	0.0	1.0	1.1760912590556813
HP:0001769	5.0	0.0	1.0	0.006914785438275371	0.0	1.0	0.7781512503836436
HP:0001770	14.0	15.0	0.4827586206896552	0.04677648972950987	0.5172413793103449	3.059023205018258e-07	1.1760912590556813
HP:0001771	21.0	0.0	1.0	0.009151921903599756	0.0	1.0	1.3424226808222062
HP:0001772	7.0	0.0	1.0	0.0026438885499288182	0.0	1.0	0.9030899869919435
HP:0001773	17.0	0.0	1.0	0.029489526133821435	0.0	1.0	1.255272505103306
HP:0001775	14.0	0.0	1.0	0.0002033760423022168	0.0	1.0	1.1760912590556813
HP:0001776	8.0	0.0	1.0	0.008541793776693106	0.0	1.0	0.9542425094393249
HP:0001780	12.0	735.0	0.01606425702811245	0.14053284523083182	0.9839357429718876	6.217e-320	1.1139433523068367
HP:0001782	13.0	0.0	1.0	0.0002033760423022168	0.0	1.0	1.146128035678238
HP:0001783	13.0	1.0	0.9285714285714286	0.0026438885499288182	0.07142857142857142	0.3678794411714424	1.146128035678238
HP:0001785	11.0	0.0	1.0	0.002033760423022168	0.0	1.0	1.0791812460476249
HP:0001786	5.0	0.0	1.0	0.001016880211511084	0.0	1.0	0.7781512503836436
HP:0001787	3.0	18.0	0.14285714285714285	0.019320724018710596	0.8571428571428571	1.522997974471263e-08	0.6020599913279624
HP:0001788	4.0	1.0	0.8	0.003050640634533252	0.2	0.3678794411714424	0.6989700043360189
HP:0001789	9.0	1.0	0.9	0.02359162090705715	0.1	0.3678794411714424	1.0
HP:0001790	10.0	0.0	1.0	0.01138905836892414	0.0	1.0	1.0413926851582251
HP:0001791	9.0	0.0	1.0	0.0016270083384177345	0.0	1.0	1.0
HP:0001792	6.0	5.0	0.5454545454545454	0.035794183445190156	0.45454545454545453	0.006737946999085467	0.8450980400142568
HP:0001795	6.0	3.0	0.6666666666666666	0.004270896888346553	0.3333333333333333	0.04978706836786394	0.8450980400142568
HP:0001798	6.0	7.0	0.46153846153846156	0.013016066707341876	0.5384615384615384	0.0009118819655545162	0.8450980400142568
HP:0001799	6.0	0.0	1.0	0.002847264592231035	0.0	1.0	0.8450980400142568
HP:0001800	9.0	1.0	0.9	0.01606670734187513	0.1	0.3678794411714424	1.0
HP:0001802	9.0	2.0	0.8181818181818182	0.0036607687614399025	0.18181818181818182	0.13533528323661267	1.0
HP:0001803	6.0	0.0	1.0	0.002033760423022168	0.0	1.0	0.8450980400142568
HP:0001804	8.0	2.0	0.8	0.009965426072808623	0.2	0.13533528323661267	0.9542425094393249
HP:0001805	5.0	3.0	0.625	0.005897905226764287	0.375	0.04978706836786394	0.7781512503836436
HP:0001806	5.0	5.0	0.5	0.004067520846044336	0.5	0.006737946999085467	0.7781512503836436
HP:0001807	6.0	0.0	1.0	0.005897905226764287	0.0	1.0	0.8450980400142568
HP:0001808	5.0	0.0	1.0	0.005897905226764287	0.0	1.0	0.7781512503836436
HP:0001809	6.0	0.0	1.0	0.002033760423022168	0.0	1.0	0.8450980400142568
HP:0001810	7.0	0.0	1.0	0.0044742729306487695	0.0	1.0	0.9030899869919435
HP:0001812	7.0	0.0	1.0	0.0018303843807199512	0.0	1.0	0.9030899869919435
HP:0001814	6.0	0.0	1.0	0.001016880211511084	0.0	1.0	0.8450980400142568
HP:0001816	5.0	2.0	0.7142857142857143	0.002847264592231035	0.2857142857142857	0.13533528323661267	0.7781512503836436
HP:0001817	7.0	3.0	0.7	0.007931665649786455	0.3	0.04978706836786394	0.9030899869919435
HP:0001818	9.0	0.0	1.0	0.003254016676835469	0.0	1.0	1.0
HP:0001820	6.0	0.0	1.0	0.0026438885499288182	0.0	1.0	0.8450980400142568
HP:0001821	6.0	0.0	1.0	0.002033760423022168	0.0	1.0	0.8450980400142568
HP:0001822	16.0	0.0	1.0	0.015456579214968477	0.0	1.0	1.2304489213782739
HP:0001824	5.0	1.0	0.8333333333333334	0.06508033353670938	0.16666666666666666	0.3678794411714424	0.7781512503836436
HP:0001827	5.0	1.0	0.8333333333333334	NaN	0.16666666666666666	0.3678794411714424	0.7781512503836436
HP:0001829	16.0	10.0	0.6153846153846154	0.026235509456985967	0.38461538461538464	4.5399929762484854e-05	1.2304489213782739
HP:0001830	19.0	1.0	0.95	0.013626194834248526	0.05	0.3678794411714424	1.3010299956639813
HP:0001831	21.0	15.0	0.5833333333333334	0.021151108399430546	0.4166666666666667	3.059023205018258e-07	1.3424226808222062
HP:0001832	12.0	59.0	0.16901408450704225	0.03111653447223917	0.8309859154929577	2.3802664086944007e-26	1.1139433523068367
HP:0001833	5.0	0.0	1.0	0.00569452918446207	0.0	1.0	0.7781512503836436
HP:0001836	29.0	4.0	0.8787878787878788	0.003254016676835469	0.12121212121212122	0.01831563888873418	1.4771212547196624
HP:0001837	13.0	6.0	0.6842105263157895	0.016676835468781778	0.3157894736842105	0.0024787521766663585	1.146128035678238
HP:0001838	14.0	0.0	1.0	0.013626194834248526	0.0	1.0	1.1760912590556813
HP:0001839	12.0	0.0	1.0	0.0016270083384177345	0.0	1.0	1.1139433523068367
HP:0001840	13.0	0.0	1.0	0.009558673988204189	0.0	1.0	1.146128035678238
HP:0001841	19.0	1.0	0.95	0.0036607687614399025	0.05	0.3678794411714424	1.3010299956639813
HP:0001842	20.0	1.0	0.9523809523809523	0.0018303843807199512	0.047619047619047616	0.3678794411714424	1.3222192947339193
HP:0001844	13.0	119.0	0.09848484848484848	0.03986170429123449	0.9015151515151515	2.0842828425817514e-52	1.146128035678238
HP:0001845	14.0	0.0	1.0	0.013626194834248526	0.0	1.0	1.1760912590556813
HP:0001847	15.0	0.0	1.0	0.004067520846044336	0.0	1.0	1.2041199826559248
HP:0001848	15.0	0.0	1.0	0.0026438885499288182	0.0	1.0	1.2041199826559248
HP:0001849	22.0	1.0	0.9565217391304348	0.002033760423022168	0.043478260869565216	0.3678794411714424	1.3617278360175928
HP:0001850	12.0	45.0	0.21052631578947367	0.026438885499288182	0.7894736842105263	2.8625185805493937e-20	1.1139433523068367
HP:0001852	13.0	0.0	1.0	0.019117347976408378	0.0	1.0	1.146128035678238
HP:0001853	13.0	0.0	1.0	0.0008135041692088672	0.0	1.0	1.146128035678238
HP:0001854	11.0	0.0	1.0	0.0002033760423022168	0.0	1.0	1.0791812460476249
HP:0001857	28.0	1.0	0.9655172413793104	0.0014236322961155175	0.034482758620689655	0.3678794411714424	1.462397997898956
HP:0001859	27.0	5.0	0.84375	NaN	0.15625	0.006737946999085467	1.4471580313422192
HP:0001863	15.0	5.0	0.75	0.004881025015253203	0.25	0.006737946999085467	1.2041199826559248
HP:0001864	18.0	0.0	1.0	0.0026438885499288182	0.0	1.0	1.2787536009528289
HP:0001868	6.0	0.0	1.0	0.0004067520846044336	0.0	1.0	0.8450980400142568
HP:0001869	10.0	2.0	0.8333333333333334	0.003864144803742119	0.16666666666666666	0.13533528323661267	1.0413926851582251
HP:0001870	23.0	0.0	1.0	0.0006101281269066504	0.0	1.0	1.3802112417116061
HP:0001871	2.0	857.0	0.002328288707799767	0.28879398006914786	0.9976717112922002	0.0	0.47712125471966244
HP:0001872	3.0	68.0	0.04225352112676056	0.0896888346552776	0.9577464788732394	2.9374821117108028e-30	0.6020599913279624
HP:0001873	6.0	8.0	0.42857142857142855	0.07687614399023796	0.5714285714285714	0.0003354626279025118	0.8450980400142568
HP:0001874	9.0	34.0	0.20930232558139536	0.06019930852145617	0.7906976744186046	1.713908431542013e-15	1.0
HP:0001875	13.0	6.0	0.6842105263157895	0.03986170429123449	0.3157894736842105	0.0024787521766663585	1.146128035678238
HP:0001876	5.0	1.0	0.8333333333333334	0.025218629245474883	0.16666666666666666	0.3678794411714424	0.7781512503836436
HP:0001877	3.0	125.0	0.0234375	0.13565182021557862	0.9765625	5.166420632837861e-55	0.6020599913279624
HP:0001878	6.0	16.0	0.2727272727272727	0.02847264592231035	0.7272727272727273	1.1253517471925912e-07	0.8450980400142568
HP:0001879	9.0	6.0	0.6	0.014846451088061827	0.4	0.0024787521766663585	1.0
HP:0001880	14.0	2.0	0.875	0.011999186495830792	0.125	0.13533528323661267	1.1760912590556813
HP:0001881	6.0	233.0	0.02510460251046025	0.12731340248118772	0.9748953974895398	6.4474163546704995e-102	0.8450980400142568
HP:0001882	8.0	0.0	1.0	0.025828757372381533	0.0	1.0	0.9542425094393249
HP:0001883	6.0	7.0	0.46153846153846156	0.08643481797844214	0.5384615384615384	0.0009118819655545162	0.8450980400142568
HP:0001884	7.0	1.0	0.875	0.002847264592231035	0.125	0.3678794411714424	0.9030899869919435
HP:0001885	22.0	0.0	1.0	0.0008135041692088672	0.0	1.0	1.3617278360175928
HP:0001886	13.0	0.0	1.0	0.0006101281269066504	0.0	1.0	1.146128035678238
HP:0001888	10.0	9.0	0.5263157894736842	0.03498067927598129	0.47368421052631576	0.00012340980408667956	1.0413926851582251
HP:0001889	7.0	4.0	0.6363636363636364	0.003864144803742119	0.36363636363636365	0.01831563888873418	0.9030899869919435
HP:0001890	10.0	0.0	1.0	0.008135041692088672	0.0	1.0	1.0413926851582251
HP:0001891	7.0	0.0	1.0	0.006508033353670938	0.0	1.0	0.9030899869919435
HP:0001892	3.0	87.0	0.03333333333333333	0.10351840553182835	0.9666666666666667	1.6458114310822734e-38	0.6020599913279624
HP:0001894	6.0	0.0	1.0	0.012405938580435224	0.0	1.0	0.8450980400142568
HP:0001895	6.0	0.0	1.0	0.007321537522879805	0.0	1.0	0.8450980400142568
HP:0001896	5.0	0.0	1.0	0.007118161480577588	0.0	1.0	0.7781512503836436
HP:0001897	6.0	0.0	1.0	0.0036607687614399025	0.0	1.0	0.8450980400142568
HP:0001898	5.0	0.0	1.0	0.001016880211511084	0.0	1.0	0.7781512503836436
HP:0001899	5.0	0.0	1.0	0.0022371364653243847	0.0	1.0	0.7781512503836436
HP:0001900	5.0	0.0	1.0	0.0022371364653243847	0.0	1.0	0.7781512503836436
HP:0001901	4.0	2.0	0.6666666666666666	0.004677648972950987	0.3333333333333333	0.13533528323661267	0.6989700043360189
HP:0001902	7.0	0.0	1.0	0.002033760423022168	0.0	1.0	0.9030899869919435
HP:0001903	4.0	46.0	0.08	0.12426276184665447	0.92	1.0530617357553812e-20	0.6989700043360189
HP:0001904	16.0	0.0	1.0	0.0044742729306487695	0.0	1.0	1.2304489213782739
HP:0001905	7.0	0.0	1.0	0.0012202562538133007	0.0	1.0	0.9030899869919435
HP:0001907	4.0	6.0	0.4	0.007321537522879805	0.6	0.0024787521766663585	0.6989700043360189
HP:0001908	6.0	2.0	0.75	0.0014236322961155175	0.25	0.13533528323661267	0.8450980400142568
HP:0001909	10.0	21.0	0.3225806451612903	0.0327435428106569	0.6774193548387096	7.582560427911907e-10	1.0413926851582251
HP:0001911	8.0	57.0	0.12307692307692308	0.06975798250966037	0.8769230769230769	1.7587922024243116e-25	0.9542425094393249
HP:0001912	9.0	3.0	0.75	0.0016270083384177345	0.25	0.04978706836786394	1.0
HP:0001913	11.0	3.0	0.7857142857142857	0.0016270083384177345	0.21428571428571427	0.04978706836786394	1.0791812460476249
HP:0001915	6.0	0.0	1.0	0.005491153142159854	0.0	1.0	0.8450980400142568
HP:0001917	9.0	2.0	0.8181818181818182	0.0014236322961155175	0.18181818181818182	0.13533528323661267	1.0
HP:0001919	9.0	0.0	1.0	0.007931665649786455	0.0	1.0	1.0
HP:0001920	17.0	0.0	1.0	0.00508440105755542	0.0	1.0	1.255272505103306
HP:0001922	8.0	0.0	1.0	0.0022371364653243847	0.0	1.0	0.9542425094393249
HP:0001923	5.0	0.0	1.0	0.009762050030506406	0.0	1.0	0.7781512503836436
HP:0001924	6.0	2.0	0.75	0.006914785438275371	0.25	0.13533528323661267	0.8450980400142568
HP:0001927	5.0	0.0	1.0	0.0026438885499288182	0.0	1.0	0.7781512503836436
HP:0001928	3.0	74.0	0.03896103896103896	0.04148871262965223	0.961038961038961	7.281290178321643e-33	0.6020599913279624
HP:0001929	6.0	0.0	1.0	0.0024405125076266015	0.0	1.0	0.8450980400142568
HP:0001930	7.0	0.0	1.0	0.0018303843807199512	0.0	1.0	0.9030899869919435
HP:0001931	6.0	2.0	0.75	0.012202562538133009	0.25	0.13533528323661267	0.8450980400142568
HP:0001933	11.0	8.0	0.5789473684210527	0.049217002237136466	0.42105263157894735	0.0003354626279025118	1.0791812460476249
HP:0001934	4.0	0.0	1.0	0.003050640634533252	0.0	1.0	0.6989700043360189
HP:0001935	6.0	2.0	0.75	0.01016880211511084	0.25	0.13533528323661267	0.8450980400142568
HP:0001937	7.0	0.0	1.0	0.0026438885499288182	0.0	1.0	0.9030899869919435
HP:0001939	2.0	1855.0	0.0010770059235325794	0.5190156599552572	0.9989229940764675	0.0	0.47712125471966244
HP:0001941	5.0	31.0	0.1388888888888889	0.08277404921700224	0.8611111111111112	3.442477108469976e-14	0.7781512503836436
HP:0001942	6.0	12.0	0.3333333333333333	0.03315029489526134	0.6666666666666666	6.14421235332821e-06	0.8450980400142568
HP:0001943	6.0	9.0	0.4	0.05104738661785642	0.6	0.00012340980408667956	0.8450980400142568
HP:0001944	5.0	2.0	0.7142857142857143	0.021151108399430546	0.2857142857142857	0.13533528323661267	0.7781512503836436
HP:0001945	5.0	11.0	0.3125	0.07911328045556233	0.6875	1.670170079024566e-05	0.7781512503836436
HP:0001946	3.0	7.0	0.3	0.014236322961155175	0.7	0.0009118819655545162	0.6020599913279624
HP:0001947	14.0	5.0	0.7368421052631579	0.010372178157413058	0.2631578947368421	0.006737946999085467	1.1760912590556813
HP:0001948	5.0	6.0	0.45454545454545453	0.005897905226764287	0.5454545454545454	0.0024787521766663585	0.7781512503836436
HP:0001949	6.0	2.0	0.75	0.0024405125076266015	0.25	0.13533528323661267	0.8450980400142568
HP:0001950	6.0	0.0	1.0	0.0012202562538133007	0.0	1.0	0.8450980400142568
HP:0001951	5.0	0.0	1.0	0.0008135041692088672	0.0	1.0	0.7781512503836436
HP:0001952	5.0	13.0	0.2777777777777778	0.09579011592434411	0.7222222222222222	2.2603294069810542e-06	0.7781512503836436
HP:0001953	12.0	0.0	1.0	0.004067520846044336	0.0	1.0	1.1139433523068367
HP:0001954	6.0	3.0	0.6666666666666666	0.017083587553386213	0.3333333333333333	0.04978706836786394	0.8450980400142568
HP:0001955	6.0	0.0	1.0	0.003864144803742119	0.0	1.0	0.8450980400142568
HP:0001956	6.0	1.0	0.8571428571428571	0.011795810453528574	0.14285714285714285	0.3678794411714424	0.8450980400142568
HP:0001958	7.0	0.0	1.0	0.0026438885499288182	0.0	1.0	0.9030899869919435
HP:0001959	9.0	0.0	1.0	0.009965426072808623	0.0	1.0	1.0
HP:0001960	8.0	1.0	0.8888888888888888	0.0018303843807199512	0.1111111111111111	0.3678794411714424	0.9542425094393249
HP:0001961	5.0	2.0	0.7142857142857143	0.009558673988204189	0.2857142857142857	0.13533528323661267	0.7781512503836436
HP:0001962	6.0	0.0	1.0	0.017693715680292862	0.0	1.0	0.8450980400142568
HP:0001963	5.0	0.0	1.0	0.0008135041692088672	0.0	1.0	0.7781512503836436
HP:0001964	18.0	10.0	0.6428571428571429	0.012812690665039659	0.35714285714285715	4.5399929762484854e-05	1.2787536009528289
HP:0001965	4.0	19.0	0.17391304347826086	0.08562131380923327	0.8260869565217391	5.602796437537268e-09	0.6989700043360189
HP:0001966	11.0	17.0	0.39285714285714285	0.009762050030506406	0.6071428571428571	4.139937718785167e-08	1.0791812460476249
HP:0001967	12.0	0.0	1.0	0.008338417734390889	0.0	1.0	1.1139433523068367
HP:0001969	10.0	9.0	0.5263157894736842	0.011795810453528574	0.47368421052631576	0.00012340980408667956	1.0413926851582251
HP:0001970	11.0	2.0	0.8461538461538461	0.004881025015253203	0.15384615384615385	0.13533528323661267	1.0791812460476249
HP:0001971	10.0	0.0	1.0	0.0044742729306487695	0.0	1.0	1.0413926851582251
HP:0001972	6.0	8.0	0.42857142857142855	0.014439699003457393	0.5714285714285714	0.0003354626279025118	0.8450980400142568
HP:0001973	10.0	0.0	1.0	0.009355297945901973	0.0	1.0	1.0413926851582251
HP:0001974	8.0	6.0	0.5714285714285714	0.02989627821842587	0.42857142857142855	0.0024787521766663585	0.9542425094393249
HP:0001975	6.0	0.0	1.0	0.0004067520846044336	0.0	1.0	0.8450980400142568
HP:0001976	7.0	0.0	1.0	0.002847264592231035	0.0	1.0	0.9030899869919435
HP:0001977	3.0	24.0	0.1111111111111111	0.02867602196461257	0.8888888888888888	3.775134544279098e-11	0.6020599913279624
HP:0001978	3.0	0.0	1.0	0.0036607687614399025	0.0	1.0	0.6020599913279624
HP:0001980	5.0	0.0	1.0	0.0006101281269066504	0.0	1.0	0.7781512503836436
HP:0001981	5.0	0.0	1.0	0.0026438885499288182	0.0	1.0	0.7781512503836436
HP:0001982	9.0	0.0	1.0	0.001016880211511084	0.0	1.0	1.0
HP:0001983	5.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.7781512503836436
HP:0001984	5.0	1.0	0.8333333333333334	0.0004067520846044336	0.16666666666666666	0.3678794411714424	0.7781512503836436
