gen,especificidad,capitalidad,similaridad
9772,0.8,0.8888888888888888,0.7272727272727273
9775,0.7906976744186046,0.8947368421052632,0.723404255319149
9780,0.8,0.896551724137931,0.7323943661971831
9782,0.796875,0.8947368421052632,0.7285714285714285
9785,0.8,0.875,0.717948717948718
9786,0.796875,0.8869565217391304,0.723404255319149
9790,0.8181818181818182,0.9,0.75
9791,0.7961165048543689,0.8913043478260869,0.7256637168141593
9817,0.7857142857142857,0.9166666666666666,0.7333333333333333
9820,0.8032786885245902,0.8909090909090909,0.7313432835820896
9821,0.6666666666666666,1.0,0.6666666666666666
9829,0.7941176470588235,0.8852459016393442,0.72
9837,0.7777777777777778,0.875,0.7
9839,0.8,0.8860759493670886,0.7253886010362695
9841,0.7954545454545454,0.8974358974358975,0.7291666666666666
9842,0.7948717948717948,0.8857142857142857,0.7209302325581395
9851,0.801980198019802,0.8901098901098901,0.7297297297297297
9853,0.8,0.8888888888888888,0.7272727272727273
9860,0.8095238095238095,0.8947368421052632,0.7391304347826086
9863,0.8,0.8888888888888888,0.7272727272727273
9871,0.8085106382978723,0.8837209302325582,0.7307692307692307
9885,0.6666666666666666,1.0,0.6666666666666666
9894,0.7941176470588235,0.8852459016393442,0.72
9895,0.7857142857142857,0.88,0.7096774193548387
9896,0.8017241379310345,0.8899521531100478,0.7294117647058823
9897,0.8018018018018018,0.89,0.7295081967213115
9907,0.8125,0.896551724137931,0.7428571428571429
9915,0.8076923076923077,0.8936170212765957,0.7368421052631579
9918,0.7777777777777778,0.875,0.7
9922,0.8,0.8571428571428571,0.7058823529411765
9927,0.8,0.8888888888888888,0.7272727272727273
9928,0.8,0.88,0.7213114754098361
9935,0.803921568627451,0.8913043478260869,0.7321428571428571
9939,0.8,0.8837209302325582,0.7238095238095238
9940,0.75,0.8571428571428571,0.6666666666666666
9948,0.8235294117647058,0.875,0.7368421052631579
9949,0.8064516129032258,0.8928571428571429,0.7352941176470589
9966,0.8125,0.896551724137931,0.7428571428571429
9968,0.7984189723320159,0.8898678414096917,0.7266187050359713
9969,0.8,0.8888888888888888,0.7272727272727273
9971,0.8,0.9,0.7346938775510204
9987,0.8125,0.8666666666666667,0.7222222222222222
9990,0.8045977011494253,0.8860759493670886,0.7291666666666666
9992,0.8,0.9090909090909091,0.7407407407407407
9993,0.7894736842105263,0.8823529411764706,0.7142857142857143
9997,0.8034188034188035,0.8867924528301887,0.7286821705426356
10000,0.803921568627451,0.8913043478260869,0.7321428571428571
10002,0.8085106382978723,0.8837209302325582,0.7307692307692307
10008,0.7931034482758621,0.8846153846153846,0.71875
10011,0.8333333333333334,0.9090909090909091,0.7692307692307693
10013,0.7878787878787878,0.896551724137931,0.7222222222222222
10015,0.7894736842105263,0.8823529411764706,0.7142857142857143
10019,0.7948717948717948,0.8857142857142857,0.7209302325581395
10020,0.8043478260869565,0.891566265060241,0.7326732673267327
10021,0.7878787878787878,0.896551724137931,0.7222222222222222
10026,0.7777777777777778,0.875,0.7
10043,0.803030303030303,0.8833333333333333,0.726027397260274
10046,0.8,0.8888888888888888,0.7272727272727273
10049,0.7931034482758621,0.8846153846153846,0.71875
10054,0.8,0.875,0.717948717948718
10056,0.803030303030303,0.8833333333333333,0.726027397260274
10058,0.8,0.9090909090909091,0.7407407407407407
10059,0.8,0.8936170212765957,0.7304347826086957
10060,0.8,0.8846153846153846,0.7244094488188977
10068,0.7692307692307693,0.9090909090909091,0.7142857142857143
10075,0.7948717948717948,0.8857142857142857,0.7209302325581395
10082,0.8076923076923077,0.8936170212765957,0.7368421052631579
10083,0.8,0.8888888888888888,0.7272727272727273
10084,0.7972972972972973,0.8939393939393939,0.7283950617283951
10087,0.8,0.9090909090909091,0.7407407407407407
10093,0.8148148148148148,0.88,0.7333333333333333
10095,0.8,0.9090909090909091,0.7407407407407407
10102,0.7954545454545454,0.8974358974358975,0.7291666666666666
10108,0.797752808988764,0.8875,0.7244897959183674
10111,0.7777777777777778,0.875,0.7
10112,0.8,0.8888888888888888,0.7272727272727273
10117,0.8571428571428571,0.8571428571428571,0.75
10125,0.7976190476190477,0.8933333333333333,0.7282608695652174
10126,0.8125,0.8666666666666667,0.7222222222222222
10128,0.7962962962962963,0.8865979381443299,0.7226890756302521
10133,0.7948717948717948,0.8857142857142857,0.7209302325581395
10134,0.7931034482758621,0.8846153846153846,0.71875
10137,0.75,1.0,0.75
10142,0.8,0.9090909090909091,0.7407407407407407
10144,0.8333333333333334,0.9090909090909091,0.7692307692307693
10149,0.75,0.8571428571428571,0.6666666666666666
10155,0.8181818181818182,0.9,0.75
10157,0.8055555555555556,0.8923076923076924,0.7341772151898734
10159,0.8051948051948052,0.8857142857142857,0.7294117647058823
10161,0.7931034482758621,0.8846153846153846,0.71875
10165,0.8020833333333334,0.8850574712643678,0.7264150943396226
10166,0.7931034482758621,0.8846153846153846,0.71875
10194,0.75,1.0,0.75
10195,0.7948717948717948,0.8857142857142857,0.7209302325581395
10203,0.8571428571428571,0.8571428571428571,0.75
10205,0.75,1.0,0.75
10210,0.8,0.8888888888888888,0.7272727272727273
10216,0.8,0.8888888888888888,0.7272727272727273
10220,0.8181818181818182,0.9,0.75
10225,0.8,0.8888888888888888,0.7272727272727273
10229,0.8,0.9090909090909091,0.7407407407407407
10235,0.7777777777777778,0.875,0.7
10236,0.7916666666666666,0.8837209302325582,0.7169811320754716
10243,0.803921568627451,0.8913043478260869,0.7321428571428571
10253,0.7777777777777778,0.875,0.7
10262,0.8043478260869565,0.891566265060241,0.7326732673267327
10265,0.8,0.88,0.7213114754098361
10269,0.8009259259259259,0.8871794871794871,0.726890756302521
10273,0.8051948051948052,0.8857142857142857,0.7294117647058823
10274,0.8076923076923077,0.8936170212765957,0.7368421052631579
10277,0.797979797979798,0.8876404494382022,0.7247706422018348
10280,0.8,0.896551724137931,0.7323943661971831
10283,0.7931034482758621,0.8846153846153846,0.71875
10290,0.8085106382978723,0.8837209302325582,0.7307692307692307
10293,0.8,0.8888888888888888,0.7272727272727273
10295,0.75,1.0,0.75
10297,0.8029197080291971,0.8870967741935484,0.7284768211920529
10299,0.7894736842105263,0.8823529411764706,0.7142857142857143
10300,0.8064516129032258,0.8928571428571429,0.7352941176470589
10309,0.7924528301886793,0.8936170212765957,0.7241379310344828
10312,0.8031496062992126,0.8869565217391304,0.7285714285714285
10319,0.7777777777777778,0.875,0.7
10320,0.8,0.88,0.7213114754098361
10324,0.7978723404255319,0.8928571428571429,0.7281553398058253
10329,0.8070175438596491,0.8846153846153846,0.7301587301587301
10342,0.7971014492753623,0.8870967741935484,0.7236842105263158
10345,0.8055555555555556,0.8787878787878788,0.725
10347,0.7878787878787878,0.896551724137931,0.7222222222222222
10352,0.8021978021978022,0.8902439024390244,0.73
10367,0.8059701492537313,0.8852459016393442,0.7297297297297297
10369,0.8,1.0,0.8
10370,0.8,0.8888888888888888,0.7272727272727273
10371,0.803030303030303,0.8833333333333333,0.726027397260274
10379,0.8333333333333334,0.8333333333333334,0.7142857142857143
10381,0.8,0.8888888888888888,0.7272727272727273
10382,0.8035714285714286,0.8823529411764706,0.7258064516129032
10383,0.8076923076923077,0.875,0.7241379310344828
10388,0.8,1.0,0.8
10395,0.8571428571428571,0.8571428571428571,0.75
10397,0.7894736842105263,0.8823529411764706,0.7142857142857143
10398,0.8181818181818182,0.9,0.75
10413,0.8181818181818182,0.9,0.75
10430,0.7954545454545454,0.8974358974358975,0.7291666666666666
10436,0.782608695652174,0.9,0.72
10452,0.8076923076923077,0.875,0.7241379310344828
10456,0.7857142857142857,0.9166666666666666,0.7333333333333333
10457,0.75,1.0,0.75
10459,0.8035714285714286,0.8910891089108911,0.7317073170731707
10461,0.8,0.875,0.717948717948718
10463,0.7954545454545454,0.8974358974358975,0.7291666666666666
10464,0.7954545454545454,0.8974358974358975,0.7291666666666666
10466,0.8076923076923077,0.8936170212765957,0.7368421052631579
10472,0.8048780487804879,0.8918918918918919,0.7333333333333333
10479,0.803030303030303,0.8833333333333333,0.726027397260274
10483,0.7948717948717948,0.8857142857142857,0.7209302325581395
10484,0.8,0.88,0.7213114754098361
10486,0.75,0.8571428571428571,0.6666666666666666
10491,0.7941176470588235,0.9,0.7297297297297297
10501,0.8235294117647058,0.875,0.7368421052631579
10507,0.8,0.88,0.7213114754098361
10512,0.8125,0.8666666666666667,0.7222222222222222
10516,0.8032786885245902,0.8909090909090909,0.7313432835820896
10518,0.7857142857142857,0.88,0.7096774193548387
10519,0.7777777777777778,0.875,0.7
10522,0.7966101694915254,0.8867924528301887,0.7230769230769231
10524,0.7948717948717948,0.8857142857142857,0.7209302325581395
10525,0.7931034482758621,0.8846153846153846,0.71875
10526,0.7985074626865671,0.8916666666666667,0.7278911564625851
10528,0.8,0.8888888888888888,0.7272727272727273
10531,0.7894736842105263,0.8823529411764706,0.7142857142857143
10533,0.8048780487804879,0.8918918918918919,0.7333333333333333
10535,0.7954545454545454,0.8860759493670886,0.7216494845360825
10555,0.8064516129032258,0.8928571428571429,0.7352941176470589
10558,0.797752808988764,0.8875,0.7244897959183674
10559,0.7948717948717948,0.8857142857142857,0.7209302325581395
10560,0.8,0.8888888888888888,0.7272727272727273
10564,0.8064516129032258,0.8928571428571429,0.7352941176470589
10565,0.8333333333333334,0.9090909090909091,0.7692307692307693
10568,0.8,0.8888888888888888,0.7272727272727273
10577,0.8,0.875,0.717948717948718
10584,0.7916666666666666,0.8837209302325582,0.7169811320754716
10585,0.7980295566502463,0.8901098901098901,0.726457399103139
10586,0.8148148148148148,0.88,0.7333333333333333
10587,0.8085106382978723,0.8837209302325582,0.7307692307692307
10588,0.7857142857142857,0.9166666666666666,0.7333333333333333
10594,0.8095238095238095,0.8947368421052632,0.7391304347826086
10599,0.7692307692307693,0.9090909090909091,0.7142857142857143
10606,0.7916666666666666,0.9047619047619048,0.7307692307692307
10613,0.7894736842105263,0.8823529411764706,0.7142857142857143
10616,0.8048780487804879,0.8918918918918919,0.7333333333333333
10617,0.8,0.875,0.717948717948718
10621,0.6666666666666666,1.0,0.6666666666666666
10625,0.7777777777777778,0.875,0.7
10630,0.797979797979798,0.8876404494382022,0.7247706422018348
10641,0.7931034482758621,0.8846153846153846,0.71875
10644,0.8,1.0,0.8
10651,0.8,0.8947368421052632,0.7311827956989247
10653,0.8125,0.8666666666666667,0.7222222222222222
10654,0.7777777777777778,0.875,0.7
10659,0.8064516129032258,0.8928571428571429,0.7352941176470589
10660,0.8,0.8888888888888888,0.7272727272727273
10661,0.7954545454545454,0.8974358974358975,0.7291666666666666
10664,0.7948717948717948,0.8857142857142857,0.7209302325581395
10667,0.8055555555555556,0.8923076923076924,0.7341772151898734
10677,0.8,1.0,0.8
10681,0.8,0.8888888888888888,0.7272727272727273
10682,0.7985074626865671,0.8916666666666667,0.7278911564625851
10683,0.7924528301886793,0.8936170212765957,0.7241379310344828
10686,0.8,0.8888888888888888,0.7272727272727273
10695,0.8095238095238095,0.8947368421052632,0.7391304347826086
10699,0.8148148148148148,0.88,0.7333333333333333
10715,0.8095238095238095,0.8947368421052632,0.7391304347826086
10716,0.7948717948717948,0.8857142857142857,0.7209302325581395
10717,0.7959183673469388,0.8863636363636364,0.7222222222222222
10730,0.7916666666666666,0.8837209302325582,0.7169811320754716
10733,0.803030303030303,0.8833333333333333,0.726027397260274
10734,0.8333333333333334,0.9090909090909091,0.7692307692307693
10735,0.8014184397163121,0.889763779527559,0.7290322580645161
10736,0.8181818181818182,0.9,0.75
10743,0.7975460122699386,0.8904109589041096,0.7262569832402235
10747,0.8,1.0,0.8
10749,0.8055555555555556,0.8787878787878788,0.725
10750,1.0,1.0,1.0
10755,0.7916666666666666,0.8837209302325582,0.7169811320754716
10758,0.7948717948717948,0.8857142857142857,0.7209302325581395
10765,0.8108108108108109,0.8823529411764706,0.7317073170731707
10771,0.7777777777777778,0.875,0.7
10785,0.8055555555555556,0.8923076923076924,0.7341772151898734
10801,0.8125,0.896551724137931,0.7428571428571429
10804,0.7962962962962963,0.8865979381443299,0.7226890756302521
10806,0.8,0.88,0.7213114754098361
10815,0.797752808988764,0.8875,0.7244897959183674
10841,0.7894736842105263,0.8823529411764706,0.7142857142857143
10842,0.8571428571428571,0.8571428571428571,0.75
10844,0.8,0.9090909090909091,0.7407407407407407
10845,0.8,1.0,0.8
10846,0.7931034482758621,0.8846153846153846,0.71875
10847,0.7984496124031008,0.8879310344827587,0.7253521126760564
10861,0.8333333333333334,0.8333333333333334,0.7142857142857143
10878,0.7878787878787878,0.896551724137931,0.7222222222222222
10891,0.782608695652174,0.9,0.72
10892,0.8,0.9090909090909091,0.7407407407407407
10907,0.7894736842105263,0.8823529411764706,0.7142857142857143
10908,0.7954545454545454,0.8860759493670886,0.7216494845360825
10913,0.8095238095238095,0.8947368421052632,0.7391304347826086
10916,0.8181818181818182,0.9,0.75
10935,0.8181818181818182,0.9,0.75
10939,0.796875,0.8947368421052632,0.7285714285714285
10940,0.7931034482758621,0.8846153846153846,0.71875
10943,0.8095238095238095,0.8947368421052632,0.7391304347826086
10978,0.8032786885245902,0.8909090909090909,0.7313432835820896
10982,0.7945205479452054,0.8923076923076924,0.725
10984,0.7906976744186046,0.8947368421052632,0.723404255319149
10991,0.7941176470588235,0.8852459016393442,0.72
10992,0.8,0.88,0.7213114754098361
10999,0.8,0.8888888888888888,0.7272727272727273
11005,0.8043478260869565,0.8809523809523809,0.7254901960784313
11011,0.8076923076923077,0.8936170212765957,0.7368421052631579
11014,0.8181818181818182,0.9,0.75
11019,0.7916666666666666,0.9047619047619048,0.7307692307692307
11020,0.7948717948717948,0.8857142857142857,0.7209302325581395
11023,0.7777777777777778,0.875,0.7
11041,0.8,0.8823529411764706,0.7228915662650602
11043,0.7857142857142857,0.9166666666666666,0.7333333333333333
11055,0.75,1.0,0.75
11077,0.8,1.0,0.8
11078,0.6666666666666666,1.0,0.6666666666666666
11081,0.8,0.8888888888888888,0.7272727272727273
11093,0.8095238095238095,0.8947368421052632,0.7391304347826086
11107,0.8043478260869565,0.8809523809523809,0.7254901960784313
11113,0.8,0.8888888888888888,0.7272727272727273
11117,0.8095238095238095,0.8947368421052632,0.7391304347826086
11128,0.7991071428571429,0.8905472636815921,0.7276422764227642
11133,0.8095238095238095,0.8947368421052632,0.7391304347826086
11136,0.7777777777777778,0.875,0.7
11141,0.7777777777777778,0.875,0.7
11146,0.7894736842105263,0.8823529411764706,0.7142857142857143
11149,0.8095238095238095,0.8947368421052632,0.7391304347826086
11151,0.7857142857142857,0.9166666666666666,0.7333333333333333
11152,0.7916666666666666,0.8837209302325582,0.7169811320754716
11154,0.8076923076923077,0.8936170212765957,0.7368421052631579
11155,0.7959183673469388,0.8863636363636364,0.7222222222222222
11160,0.7936507936507936,0.8928571428571429,0.7246376811594203
11178,1.0,1.0,1.0
11181,0.75,0.8571428571428571,0.6666666666666666
11190,0.75,1.0,0.75
11198,0.8043478260869565,0.8809523809523809,0.7254901960784313
11200,0.8,0.8888888888888888,0.7272727272727273
11212,0.7966101694915254,0.8867924528301887,0.7230769230769231
11222,0.8181818181818182,0.9,0.75
11224,0.8064516129032258,0.8928571428571429,0.7352941176470589
11231,0.8235294117647058,0.875,0.7368421052631579
11232,0.7964601769911505,0.8910891089108911,0.7258064516129032
11234,0.8,0.8888888888888888,0.7272727272727273
11235,0.8095238095238095,0.8947368421052632,0.7391304347826086
11236,1.0,1.0,1.0
11253,0.7971014492753623,0.8870967741935484,0.7236842105263158
11254,0.7878787878787878,0.896551724137931,0.7222222222222222
11261,0.8076923076923077,0.875,0.7241379310344828
11274,0.7931034482758621,0.8846153846153846,0.71875
11277,0.8,0.891566265060241,0.729064039408867
11280,0.8095238095238095,0.8947368421052632,0.7391304347826086
11281,0.7692307692307693,0.9090909090909091,0.7142857142857143
11284,0.7959183673469388,0.8863636363636364,0.7222222222222222
11285,0.8026315789473685,0.8840579710144928,0.7261904761904762
11311,0.8125,0.8666666666666667,0.7222222222222222
11315,0.7954545454545454,0.8974358974358975,0.7291666666666666
11322,0.7857142857142857,0.9166666666666666,0.7333333333333333
11330,0.8148148148148148,0.88,0.7333333333333333
11340,0.8095238095238095,0.8947368421052632,0.7391304347826086
11342,0.7924528301886793,0.8936170212765957,0.7241379310344828
22796,0.7894736842105263,0.8823529411764706,0.7142857142857143
22800,0.8026315789473685,0.8840579710144928,0.7261904761904762
22802,0.7878787878787878,0.896551724137931,0.7222222222222222
22806,0.8571428571428571,0.8571428571428571,0.75
22808,0.8055555555555556,0.8923076923076924,0.7341772151898734
22827,0.8023952095808383,0.8874172185430463,0.7282608695652174
22845,0.7966101694915254,0.8867924528301887,0.7230769230769231
22852,0.8571428571428571,0.8571428571428571,0.75
22854,0.7924528301886793,0.8936170212765957,0.7241379310344828
22856,0.796875,0.8947368421052632,0.7285714285714285
22858,0.8,0.8888888888888888,0.7272727272727273
22859,0.8125,0.8666666666666667,0.7222222222222222
22861,0.8043478260869565,0.8809523809523809,0.7254901960784313
22866,0.8070175438596491,0.8846153846153846,0.7301587301587301
22868,0.7692307692307693,0.9090909090909091,0.7142857142857143
22871,0.8,1.0,0.8
22872,0.8125,0.896551724137931,0.7428571428571429
22873,0.8,0.8888888888888888,0.7272727272727273
22880,0.7981651376146789,0.8877551020408163,0.725
22884,0.7857142857142857,0.88,0.7096774193548387
22891,0.7692307692307693,0.9090909090909091,0.7142857142857143
22897,0.8,0.9090909090909091,0.7407407407407407
22900,0.8333333333333334,0.9090909090909091,0.7692307692307693
22901,0.8076923076923077,0.875,0.7241379310344828
22906,0.8070175438596491,0.8846153846153846,0.7301587301587301
22907,0.7931034482758621,0.8846153846153846,0.71875
22909,0.796875,0.8947368421052632,0.7285714285714285
22917,0.6666666666666666,1.0,0.6666666666666666
22926,0.8148148148148148,0.88,0.7333333333333333
22930,0.8,0.8837209302325582,0.7238095238095238
22931,0.7948717948717948,0.8857142857142857,0.7209302325581395
22934,0.8,0.9090909090909091,0.7407407407407407
22943,0.8,0.8888888888888888,0.7272727272727273
22947,0.8,0.8888888888888888,0.7272727272727273
22948,0.7931034482758621,0.8846153846153846,0.71875
22953,0.75,1.0,0.75
22954,0.8,0.8888888888888888,0.7272727272727273
22978,0.8,0.9090909090909091,0.7407407407407407
22983,0.7894736842105263,0.8823529411764706,0.7142857142857143
22995,0.7971014492753623,0.8870967741935484,0.7236842105263158
22999,0.8,0.8888888888888888,0.7272727272727273
23001,0.8,1.0,0.8
23005,0.8,0.8888888888888888,0.7272727272727273
23007,0.801980198019802,0.8901098901098901,0.7297297297297297
23013,0.7987012987012987,0.8913043478260869,0.727810650887574
23019,0.8064516129032258,0.8928571428571429,0.7352941176470589
23020,0.7878787878787878,0.896551724137931,0.7222222222222222
23022,0.8,0.9090909090909091,0.7407407407407407
23025,0.782608695652174,0.9,0.72
23028,0.7931034482758621,0.8846153846153846,0.71875
23030,0.8043478260869565,0.8809523809523809,0.7254901960784313
23031,0.8125,0.8666666666666667,0.7222222222222222
23036,0.8,0.8888888888888888,0.7272727272727273
23040,0.8181818181818182,0.9,0.75
23043,0.8571428571428571,0.8571428571428571,0.75
23064,0.8,0.8888888888888888,0.7272727272727273
23065,0.8043478260869565,0.8809523809523809,0.7254901960784313
23067,0.8,0.8888888888888888,0.7272727272727273
23086,0.75,1.0,0.75
23090,0.7906976744186046,0.8947368421052632,0.723404255319149
23092,0.6666666666666666,1.0,0.6666666666666666
23093,0.7857142857142857,0.9166666666666666,0.7333333333333333
23094,1.0,1.0,1.0
23095,0.8020833333333334,0.8850574712643678,0.7264150943396226
23096,0.803921568627451,0.8913043478260869,0.7321428571428571
23097,0.8,0.896551724137931,0.7323943661971831
23102,0.8043478260869565,0.8809523809523809,0.7254901960784313
23111,0.8026315789473685,0.8840579710144928,0.7261904761904762
23112,0.8,0.9090909090909091,0.7407407407407407
23114,0.8108108108108109,0.8823529411764706,0.7317073170731707
23116,0.7941176470588235,0.8852459016393442,0.72
23118,0.8,0.875,0.717948717948718
23126,0.7966101694915254,0.8867924528301887,0.7230769230769231
23129,0.7948717948717948,0.8857142857142857,0.7209302325581395
23133,0.8,0.9090909090909091,0.7407407407407407
23135,0.7948717948717948,0.8857142857142857,0.7209302325581395
23141,0.8055555555555556,0.8787878787878788,0.725
23149,0.8,0.8571428571428571,0.7058823529411765
23152,0.7878787878787878,0.896551724137931,0.7222222222222222
23154,0.7857142857142857,0.9166666666666666,0.7333333333333333
23155,0.8181818181818182,0.9,0.75
23162,0.8064516129032258,0.8928571428571429,0.7352941176470589
23165,0.7894736842105263,0.8823529411764706,0.7142857142857143
23169,0.8085106382978723,0.8837209302325582,0.7307692307692307
23171,0.8,0.8571428571428571,0.7058823529411765
23175,0.8048780487804879,0.8918918918918919,0.7333333333333333
23184,0.8064516129032258,0.8928571428571429,0.7352941176470589
23189,0.7777777777777778,0.875,0.7
23193,0.8125,0.896551724137931,0.7428571428571429
23203,0.7906976744186046,0.8947368421052632,0.723404255319149
23204,0.8,0.8571428571428571,0.7058823529411765
23209,0.8181818181818182,0.9,0.75
23218,0.7777777777777778,0.875,0.7
23219,0.803030303030303,0.8833333333333333,0.726027397260274
23221,0.8148148148148148,0.88,0.7333333333333333
23224,0.8,0.88,0.7213114754098361
23229,0.8,0.8888888888888888,0.7272727272727273
23230,0.7961165048543689,0.8913043478260869,0.7256637168141593
23233,0.8,0.88,0.7213114754098361
23236,0.8125,0.8666666666666667,0.7222222222222222
23241,0.8085106382978723,0.8837209302325582,0.7307692307692307
23247,0.8,0.8888888888888888,0.7272727272727273
23250,0.7894736842105263,0.8823529411764706,0.7142857142857143
23258,0.7916666666666666,0.9047619047619048,0.7307692307692307
23259,0.7941176470588235,0.9,0.7297297297297297
23261,0.7948717948717948,0.8857142857142857,0.7209302325581395
23262,0.6666666666666666,1.0,0.6666666666666666
23265,0.8095238095238095,0.8947368421052632,0.7391304347826086
23268,0.75,0.8571428571428571,0.6666666666666666
23279,0.8181818181818182,0.9,0.75
23287,0.7959183673469388,0.8863636363636364,0.7222222222222222
23288,0.8333333333333334,0.8333333333333334,0.7142857142857143
23291,0.7941176470588235,0.9,0.7297297297297297
23299,0.797752808988764,0.8875,0.7244897959183674
23309,0.8,0.8888888888888888,0.7272727272727273
23310,0.782608695652174,0.9,0.72
23312,0.8,0.8888888888888888,0.7272727272727273
23314,0.8026315789473685,0.8905109489051095,0.7305389221556886
23316,0.8,0.875,0.717948717948718
23317,0.7941176470588235,0.9,0.7297297297297297
23321,0.8,0.8888888888888888,0.7272727272727273
23322,0.8016528925619835,0.8899082568807339,0.7293233082706767
23325,0.8181818181818182,0.9,0.75
23327,0.7945205479452054,0.8923076923076924,0.725
23328,0.8235294117647058,0.875,0.7368421052631579
23334,0.8059701492537313,0.8852459016393442,0.7297297297297297
23345,0.7969924812030075,0.8907563025210085,0.726027397260274
23347,0.8059701492537313,0.8852459016393442,0.7297297297297297
23363,0.8,0.8888888888888888,0.7272727272727273
23370,0.7878787878787878,0.896551724137931,0.7222222222222222
23384,0.7945205479452054,0.8923076923076924,0.725
23385,0.6666666666666666,1.0,0.6666666666666666
23387,0.7948717948717948,0.8857142857142857,0.7209302325581395
23389,0.7948717948717948,0.8857142857142857,0.7209302325581395
23394,0.8012048192771084,0.8866666666666667,0.726775956284153
23395,0.8,0.875,0.717948717948718
23396,0.8333333333333334,0.8333333333333334,0.7142857142857143
23397,0.8333333333333334,0.8333333333333334,0.7142857142857143
23400,0.8018867924528302,0.8854166666666666,0.7264957264957265
23404,0.7906976744186046,0.8947368421052632,0.723404255319149
23405,0.8043478260869565,0.8809523809523809,0.7254901960784313
23414,0.803030303030303,0.8833333333333333,0.726027397260274
23417,0.782608695652174,0.9,0.72
23418,0.796875,0.8947368421052632,0.7285714285714285
23424,1.0,1.0,1.0
23426,0.8051948051948052,0.8857142857142857,0.7294117647058823
23431,0.7966101694915254,0.8867924528301887,0.7230769230769231
23432,0.8181818181818182,0.9,0.75
23435,0.8064516129032258,0.8928571428571429,0.7352941176470589
23438,0.75,1.0,0.75
23443,0.8181818181818182,0.9,0.75
23446,0.8,0.8888888888888888,0.7272727272727273
23451,0.8043478260869565,0.8809523809523809,0.7254901960784313
23461,0.8095238095238095,0.8947368421052632,0.7391304347826086
23474,0.8,0.8888888888888888,0.7272727272727273
23476,0.7981651376146789,0.8877551020408163,0.725
23479,0.8,0.875,0.717948717948718
23483,0.803030303030303,0.8833333333333333,0.726027397260274
23493,0.8095238095238095,0.8947368421052632,0.7391304347826086
23495,0.7959183673469388,0.8863636363636364,0.7222222222222222
23498,0.7916666666666666,0.9047619047619048,0.7307692307692307
23499,0.7959183673469388,0.8863636363636364,0.7222222222222222
23500,0.782608695652174,0.9,0.72
23503,0.8070175438596491,0.8846153846153846,0.7301587301587301
23509,0.7931034482758621,0.8846153846153846,0.71875
23511,0.8,0.875,0.717948717948718
23512,0.7966101694915254,0.8867924528301887,0.7230769230769231
23514,0.8125,0.896551724137931,0.7428571428571429
23516,0.7945205479452054,0.8923076923076924,0.725
23522,0.8037383177570093,0.8865979381443299,0.7288135593220338
23529,0.7941176470588235,0.9,0.7297297297297297
23530,0.8095238095238095,0.8947368421052632,0.7391304347826086
23533,0.8108108108108109,0.8823529411764706,0.7317073170731707
23534,0.8,0.88,0.7213114754098361
23545,0.7966101694915254,0.8867924528301887,0.7230769230769231
23554,0.8125,0.896551724137931,0.7428571428571429
23556,0.8027210884353742,0.8872180451127819,0.7283950617283951
23558,1.0,1.0,1.0
23562,0.75,1.0,0.75
23568,0.8048780487804879,0.8918918918918919,0.7333333333333333
23581,1.0,1.0,1.0
23586,0.8125,0.8666666666666667,0.7222222222222222
23590,0.8235294117647058,0.875,0.7368421052631579
23592,0.7981651376146789,0.8877551020408163,0.725
23594,0.7974683544303798,0.8873239436619719,0.7241379310344828
23600,0.7931034482758621,0.8846153846153846,0.71875
23607,0.8,0.8888888888888888,0.7272727272727273
23630,0.7941176470588235,0.9,0.7297297297297297
23636,0.8095238095238095,0.8947368421052632,0.7391304347826086
23639,0.8035714285714286,0.8823529411764706,0.7258064516129032
23646,0.7692307692307693,0.9090909090909091,0.7142857142857143
23676,0.8181818181818182,0.9,0.75
23729,0.8,0.8888888888888888,0.7272727272727273
23732,0.8,0.8888888888888888,0.7272727272727273
23742,0.797752808988764,0.8875,0.7244897959183674
23746,0.7941176470588235,0.9,0.7297297297297297
23761,0.7692307692307693,0.9090909090909091,0.7142857142857143
23765,0.7959183673469388,0.8863636363636364,0.7222222222222222
23767,0.803921568627451,0.8913043478260869,0.7321428571428571
23769,0.8,0.8888888888888888,0.7272727272727273
23780,0.8571428571428571,0.8571428571428571,0.75
24137,0.8333333333333334,0.8333333333333334,0.7142857142857143
24140,0.7894736842105263,0.8823529411764706,0.7142857142857143
24145,0.75,0.8571428571428571,0.6666666666666666
24148,0.7894736842105263,0.8823529411764706,0.7142857142857143
25776,0.8108108108108109,0.8823529411764706,0.7317073170731707
25778,0.8,0.875,0.717948717948718
25782,0.8014184397163121,0.889763779527559,0.7290322580645161
25788,0.75,0.8571428571428571,0.6666666666666666
25790,0.7692307692307693,0.9090909090909091,0.7142857142857143
25792,0.8235294117647058,0.875,0.7368421052631579
25793,0.7941176470588235,0.9,0.7297297297297297
25794,0.8125,0.896551724137931,0.7428571428571429
25802,0.782608695652174,0.9,0.72
25814,0.7959183673469388,0.8863636363636364,0.7222222222222222
25821,0.7857142857142857,0.88,0.7096774193548387
25828,0.8108108108108109,0.8823529411764706,0.7317073170731707
25836,0.8014184397163121,0.889763779527559,0.7290322580645161
25839,0.8043478260869565,0.891566265060241,0.7326732673267327
25861,0.7931034482758621,0.8846153846153846,0.71875
25871,0.8055555555555556,0.8787878787878788,0.725
25885,0.7878787878787878,0.896551724137931,0.7222222222222222
